path,DetailProductId 
https://cdn0.fahasa.com/media/flashmagazine/images/page_images/lam_moi_vuon_tam/2023_06_19_16_56_22_4-390x510.jpg,21
https://cdn0.fahasa.com/media/flashmagazine/images/page_images/lam_moi_vuon_tam/2023_06_19_16_56_22_5-390x510.jpg,21
https://cdn0.fahasa.com/media/catalog/product/8/9/8935278604327_11.jpg?_gl=1*1hlysan*_ga*MTc1MzQxNjM2MS4xNjk1MjI3MDgw*_ga_460L9JMC2G*MTY5NjMyMjUxMi4xMy4xLjE2OTYzMjQxOTMuMi4wLjA.,22
https://cdn0.fahasa.com/media/flashmagazine/images/page_images/cha_voi_day_con_nen_nguoi_o_thoi_dai_so/2022_12_29_17_05_36_1-390x510.jpg,22
https://cdn0.fahasa.com/media/flashmagazine/images/page_images/cha_voi_day_con_nen_nguoi_o_thoi_dai_so/2022_12_29_17_05_36_2-390x510.jpg,22
https://cdn0.fahasa.com/media/flashmagazine/images/page_images/cha_voi_day_con_nen_nguoi_o_thoi_dai_so/2022_12_29_17_05_36_3-390x510.jpg,22
https://cdn0.fahasa.com/media/flashmagazine/images/page_images/cha_voi_day_con_nen_nguoi_o_thoi_dai_so/2022_12_29_17_05_36_4-390x510.jpg,22
https://cdn0.fahasa.com/media/flashmagazine/images/page_images/cha_voi_day_con_nen_nguoi_o_thoi_dai_so/2022_12_29_17_05_36_5-390x510.jpg,22
https://cdn0.fahasa.com/media/flashmagazine/images/page_images/cha_voi_day_con_nen_nguoi_o_thoi_dai_so/2022_12_29_17_05_36_6-390x510.jpg,22
https://cdn0.fahasa.com/media/catalog/product/8/9/8935278605546.jpg?_gl=1*1dsztqp*_ga*MTc1MzQxNjM2MS4xNjk1MjI3MDgw*_ga_460L9JMC2G*MTY5NjMyMjUxMi4xMy4xLjE2OTYzMjQyNTkuNTcuMC4w,23
https://cdn0.fahasa.com/media/flashmagazine/images/page_images/30_tuoi___moi_thu_chi_moi_bat_dau/2023_02_24_11_34_47_1-390x510.jpg,23
https://cdn0.fahasa.com/media/flashmagazine/images/page_images/30_tuoi___moi_thu_chi_moi_bat_dau/2023_02_24_11_34_47_2-390x510.jpg,23
https://cdn0.fahasa.com/media/flashmagazine/images/page_images/30_tuoi___moi_thu_chi_moi_bat_dau/2023_02_24_11_34_47_3-390x510.jpg,23
https://cdn0.fahasa.com/media/flashmagazine/images/page_images/30_tuoi___moi_thu_chi_moi_bat_dau/2023_02_24_11_34_47_4-390x510.jpg,23
https://cdn0.fahasa.com/media/catalog/product/8/9/8935278607342.jpg?_gl=1*1gr485q*_ga*MTc1MzQxNjM2MS4xNjk1MjI3MDgw*_ga_460L9JMC2G*MTY5NjMyMjUxMi4xMy4xLjE2OTYzMjQzMDEuMTUuMC4w,24
https://cdn0.fahasa.com/media/catalog/product/8/9/8935278607342_1.png,24
https://cdn0.fahasa.com/media/catalog/product/8/9/8935278607342_2.png,24
